x,B,f,A0,Atheta,A0`, energy
0.300000,-1.000000,0.000000,5.903946,-0.045000,0.000000,0.500000
0.302901,-1.000000,0.000000,5.903946,-0.045875,0.000000,0.500000
0.305803,-1.000000,0.000000,5.903946,-0.046758,0.000000,0.500000
0.308704,-1.000000,0.000000,5.903946,-0.047649,0.000000,0.500000
0.311605,-1.000000,0.000000,5.903946,-0.048549,0.000000,0.500000
0.314507,-1.000000,0.000000,5.903946,-0.049457,0.000000,0.500000
0.317408,-1.000000,0.000000,5.903946,-0.050374,0.000000,0.500000
0.320309,-1.000000,0.000000,5.903946,-0.051299,0.000000,0.500000
0.323210,-1.000000,0.000000,5.903946,-0.052232,0.000000,0.500000
0.326112,-1.000000,0.000000,5.903946,-0.053174,0.000000,0.500000
0.329013,-1.000000,0.000000,5.903946,-0.054125,0.000000,0.500000
0.331914,-1.000000,0.000000,5.903946,-0.055084,0.000000,0.500000
0.334816,-1.000000,0.000000,5.903946,-0.056051,0.000000,0.500000
0.336750,-1.000000,0.000000,5.903946,-0.056700,0.000000,0.500000
0.338684,-1.000000,0.000000,5.903946,-0.057353,0.000000,0.500000
0.340618,-1.000000,0.000000,5.903946,-0.058010,0.000000,0.500000
0.342552,-1.000000,0.000000,5.903946,-0.058671,0.000000,0.500000
0.344487,-1.000000,0.000000,5.903946,-0.059336,0.000000,0.500000
0.346421,-1.000000,0.000000,5.903946,-0.060004,0.000000,0.500000
0.348355,-1.000000,0.000000,5.903946,-0.060676,0.000000,0.500000
0.350289,-1.000000,0.000000,5.903946,-0.061351,0.000000,0.500000
0.352223,-1.000000,0.000000,5.903946,-0.062031,0.000000,0.500000
0.354158,-1.000000,0.000000,5.903946,-0.062714,0.000000,0.500000
0.356092,-1.000000,0.000000,5.903946,-0.063401,0.000000,0.500000
0.358026,-1.000000,0.000000,5.903946,-0.064091,0.000000,0.500000
0.359960,-1.000000,0.000000,5.903946,-0.064786,0.000000,0.500000
0.361894,-1.000000,0.000000,5.903946,-0.065484,0.000000,0.500000
0.363829,-1.000000,0.000000,5.903946,-0.066186,0.000000,0.500000
0.365763,-1.000000,0.000000,5.903946,-0.066891,0.000000,0.500000
0.367697,-1.000000,0.000000,5.903946,-0.067601,0.000000,0.500000
0.369631,-1.000000,0.000000,5.903946,-0.068314,0.000000,0.500000
0.371565,-1.000000,0.000000,5.903946,-0.069030,0.000000,0.500000
0.373500,-1.000000,0.000000,5.903946,-0.069751,0.000000,0.500000
0.375434,-1.000000,0.000000,5.903946,-0.070475,0.000000,0.500000
0.377368,-1.000000,0.000000,5.903946,-0.071203,0.000000,0.500000
0.379302,-1.000000,0.000000,5.903946,-0.071935,0.000000,0.500000
0.381236,-1.000000,0.000000,5.903946,-0.072671,0.000000,0.500000
0.383171,-1.000000,0.000000,5.903946,-0.073410,0.000000,0.500000
0.385105,-1.000000,0.000000,5.903946,-0.074153,0.000000,0.500000
0.387039,-1.000000,0.000000,5.903946,-0.074900,0.000000,0.500000
0.388973,-1.000000,0.000000,5.903946,-0.075650,0.000000,0.500000
0.390907,-1.000000,0.000000,5.903946,-0.076404,0.000000,0.500000
0.392842,-1.000000,0.000000,5.903946,-0.077162,0.000000,0.500000
0.394776,-1.000000,0.000000,5.903946,-0.077924,0.000000,0.500000
0.396710,-1.000000,0.000000,5.903946,-0.078689,0.000000,0.500000
0.398644,-1.000000,0.000000,5.903946,-0.079459,0.000000,0.500000
0.400578,-1.000000,0.000000,5.903946,-0.080232,0.000000,0.500000
0.402513,-1.000000,0.000000,5.903946,-0.081008,0.000000,0.500000
0.404447,-1.000000,0.000000,5.903946,-0.081789,0.000000,0.500000
0.406381,-1.000000,0.000000,5.903946,-0.082573,0.000000,0.500000
0.408315,-1.000000,0.000000,5.903946,-0.083361,0.000000,0.500000
0.410249,-1.000000,0.000000,5.903946,-0.084152,0.000000,0.500000
0.412184,-1.000000,0.000000,5.903946,-0.084948,0.000000,0.500000
0.414118,-1.000000,0.000000,5.903946,-0.085747,0.000000,0.500000
0.416052,-1.000000,0.000000,5.903946,-0.086550,0.000000,0.500000
0.417986,-1.000000,0.000000,5.903946,-0.087356,0.000000,0.500000
0.418953,-1.000000,0.000000,5.903946,-0.087761,0.000000,0.500000
0.419920,-1.000000,0.000000,5.903946,-0.088167,0.000000,0.500000
0.420888,-1.000000,0.000000,5.903946,-0.088573,0.000000,0.500000
0.421855,-1.000000,0.000000,5.903946,-0.088981,0.000000,0.500000
